,gender,age_category,credit_score,area,traffic_index,vehicle_age,vehicle_body,vehicle_value,claim_risk_cat,credit_score_cat
38023,0,1.0,690.0,0,89.8,3,10,3.41,1,2
38024,1,4.0,836.0,1,133.1,4,10,0.517,1,1
38025,1,1.0,413.0,4,57.0,3,10,3.773,0,0
38026,1,4.0,654.0,1,87.9,1,3,1.408,1,2
38027,0,2.0,641.0,2,147.0,4,3,0.407,1,4
38028,0,4.0,730.0,0,66.4,4,2,0.88,1,3
38029,0,4.0,826.0,3,113.7,4,10,0.858,1,1
38030,0,5.0,787.0,2,132.0,4,3,0.506,1,1
38031,0,3.0,808.0,3,73.0,3,12,2.695,1,1
38032,1,5.0,776.0,4,31.5,4,4,1.441,1,1
38033,1,6.0,823.0,3,92.1,3,3,0.77,0,1
38034,0,2.0,648.0,1,127.3,4,4,1.243,1,4
38035,1,3.0,785.0,1,134.3,4,3,0.396,1,1
38036,0,5.0,805.0,5,142.0,2,10,4.598,1,1
38037,0,3.0,388.0,1,85.9,2,9,7.359,1,0
38038,0,6.0,458.0,0,67.7,4,3,0.451,1,0
38039,1,4.0,331.0,1,85.2,4,12,0.264,1,0
38040,0,4.0,824.0,3,117.0,3,4,1.463,1,1
38041,0,4.0,829.0,2,148.5,4,3,0.561,1,1
38042,0,5.0,814.0,2,118.5,2,3,1.43,1,1
38043,1,5.0,419.0,0,51.9,1,9,2.4189,0,0
38044,1,2.0,335.0,2,96.0,2,3,1.562,0,0
38045,0,3.0,495.0,2,127.5,3,3,0.913,1,0
38046,1,5.0,723.0,3,84.8,2,10,5.379,1,3
38047,0,4.0,697.0,3,90.5,2,3,2.057,1,2
38048,1,4.0,569.0,2,109.5,4,9,0.847,1,4
38049,0,3.0,814.0,0,69.5,3,9,1.232,1,1
38050,0,6.0,827.0,2,97.5,2,3,1.496,1,1
38051,1,4.0,786.0,1,111.8,3,10,3.872,1,1
38052,0,5.0,817.0,3,45.6,4,9,1.122,1,1
38053,0,2.0,325.0,3,99.6,2,10,4.653,1,0
38054,0,3.0,816.0,4,43.5,3,10,2.222,1,1
38055,1,4.0,638.0,3,87.9,2,10,4.334,1,4
38056,1,4.0,825.0,0,92.4,4,9,0.484,1,1
38057,1,4.0,808.0,4,49.5,1,11,3.047,1,1
38058,1,3.0,762.0,2,108.0,4,3,0.814,1,1
38059,0,6.0,765.0,0,98.1,3,9,1.067,1,1
38060,0,2.0,367.0,5,118.0,3,9,1.364,0,0
38061,1,4.0,837.0,2,114.0,2,3,1.078,0,1
38062,0,2.0,661.0,2,133.5,2,9,1.672,1,2
38063,0,4.0,356.0,1,104.0,2,3,1.914,1,0
38064,1,5.0,840.0,2,100.5,4,12,0.77,1,1
38065,1,5.0,526.0,5,90.0,3,11,3.08,0,0
38066,1,4.0,756.0,3,117.9,1,10,4.5639,1,1
38067,0,5.0,534.0,2,139.5,2,3,1.518,1,0
38068,0,5.0,731.0,4,61.5,2,4,2.552,1,3
38069,0,3.0,745.0,2,102.0,2,9,3.124,1,3
38070,0,6.0,658.0,3,113.7,4,3,0.517,1,2
38071,0,3.0,640.0,0,88.8,1,3,2.255,1,4
38072,0,5.0,786.0,1,135.7,2,9,1.892,1,1
38073,0,1.0,554.0,1,137.8,1,10,5.17,1,4
38074,0,4.0,844.0,0,148.0,1,9,2.288,0,1
38075,0,4.0,626.0,1,148.7,3,9,1.87,1,4
38076,1,4.0,776.0,0,79.0,1,3,1.5389,1,1
38077,0,4.0,693.0,0,70.2,2,3,1.309,1,2
38078,0,4.0,804.0,5,140.0,1,11,5.225,1,1
38079,1,2.0,344.0,4,13.5,4,10,2.211,0,0
38080,1,5.0,791.0,0,25.0,1,10,4.895,1,1
38081,0,4.0,647.0,0,36.2,4,3,0.77,1,4
38082,0,1.0,711.0,3,105.2,4,9,0.66,0,3
38083,1,3.0,584.0,2,115.5,2,9,1.837,1,4
38084,0,3.0,717.0,2,148.5,2,9,2.057,1,3
38085,1,3.0,451.0,4,43.5,2,12,2.882,1,0
38086,0,4.0,366.0,4,15.0,4,10,0.517,1,0
38087,0,2.0,620.0,5,88.0,1,10,6.094,1,0
38088,0,2.0,850.0,2,126.0,2,3,1.287,1,1
38089,1,2.0,824.0,5,102.0,1,9,2.332,1,1
38090,1,1.0,624.0,0,66.9,3,9,1.397,1,4
38091,1,5.0,564.0,0,58.6,3,9,1.826,1,4
38092,0,4.0,632.0,4,81.0,2,3,1.76,1,4
38093,0,5.0,580.0,2,133.5,3,9,1.617,1,4
38094,0,4.0,830.0,3,160.7,2,9,1.727,1,1
38095,0,3.0,637.0,3,108.7,4,9,0.484,1,4
38096,0,5.0,751.0,2,133.5,1,11,1.925,1,1
38097,1,4.0,617.0,0,43.4,2,9,2.42,0,4
38098,0,3.0,581.0,2,132.0,4,9,1.54,1,4
38099,0,3.0,319.0,2,144.0,1,10,4.081,1,0
38100,1,3.0,662.0,0,80.1,3,5,3.465,1,2
38101,0,3.0,671.0,1,145.4,4,9,0.913,1,2
38102,0,1.0,604.0,0,63.2,4,2,0.627,0,4
38103,0,5.0,713.0,4,25.5,2,11,3.256,1,3
38104,0,2.0,759.0,2,126.0,4,12,2.233,1,1
38105,1,5.0,710.0,2,133.5,4,2,1.166,1,3
38106,1,3.0,578.0,3,124.0,3,11,1.54,1,4
38107,1,5.0,742.0,1,113.1,4,3,0.484,1,3
38108,1,4.0,603.0,5,162.0,3,12,1.727,0,4
38109,1,1.0,338.0,2,142.5,3,9,1.617,0,0
38110,0,4.0,805.0,1,125.4,2,3,1.408,1,1
38111,0,6.0,834.0,1,131.0,3,9,1.749,1,1
38112,1,3.0,593.0,1,143.0,4,9,0.968,1,4
38113,0,2.0,620.0,2,144.0,2,3,1.364,1,0
38114,0,4.0,699.0,0,41.4,3,9,1.727,1,2
38115,0,1.0,393.0,2,145.5,3,9,0.902,0,0
38116,0,2.0,359.0,2,85.5,3,3,0.957,1,0
38117,0,3.0,837.0,1,82.5,1,9,3.179,1,1
38118,1,4.0,812.0,3,121.9,2,12,2.541,1,1
38119,1,4.0,676.0,3,90.4,1,9,2.948,1,2
38120,1,4.0,757.0,3,86.7,1,11,5.324,1,1
38121,0,5.0,818.0,0,122.7,4,3,0.473,1,1
38122,1,3.0,620.0,2,103.5,4,12,0.66,1,4
38123,0,4.0,608.0,1,114.6,3,3,0.946,1,4
38124,0,5.0,739.0,2,139.5,4,9,0.429,1,3
38125,0,3.0,718.0,2,141.0,3,9,0.957,1,3
38126,1,6.0,728.0,1,63.2,2,3,1.1,1,3
38127,0,4.0,649.0,1,163.5,2,9,1.793,1,4
38128,1,4.0,631.0,0,57.7,2,9,3.014,1,4
38129,0,4.0,819.0,0,80.1,4,3,0.924,1,1
38130,1,6.0,825.0,3,152.7,1,9,3.234,1,1
38131,1,2.0,391.0,1,86.3,2,7,2.222,0,0
38132,0,5.0,663.0,0,63.8,3,10,3.124,0,2
38133,1,2.0,620.0,4,54.0,3,9,1.089,1,0
38134,0,4.0,816.0,4,33.0,3,3,0.957,1,1
38135,1,5.0,797.0,2,106.5,2,3,1.54,1,1
38136,0,4.0,785.0,3,88.6,2,10,3.025,1,1
38137,0,4.0,656.0,1,91.0,1,9,2.3089,1,2
38138,1,4.0,725.0,0,65.6,3,3,1.342,1,3
38139,0,4.0,744.0,4,27.0,3,12,2.233,1,3
38140,1,2.0,673.0,3,131.9,4,9,0.781,1,2
38141,0,2.0,800.0,1,135.7,3,9,1.32,1,1
38142,1,3.0,637.0,2,133.5,4,10,0.682,0,4
38143,0,4.0,648.0,4,16.5,4,10,2.365,1,4
38144,1,4.0,818.0,2,139.5,3,9,1.595,1,1
38145,0,2.0,676.0,1,131.2,3,9,1.672,1,2
38146,0,4.0,827.0,4,40.5,1,3,1.4839,0,1
38147,1,3.0,728.0,2,144.0,1,3,1.936,1,3
38148,0,3.0,799.0,0,86.2,3,3,0.847,1,1
38149,1,3.0,687.0,1,95.7,4,3,1.034,1,2
38150,1,1.0,359.0,3,111.0,4,4,1.298,0,0
38151,1,6.0,845.0,3,130.4,3,9,1.375,1,1
38152,1,3.0,806.0,3,88.7,3,11,2.684,0,1
38153,0,5.0,725.0,0,61.7,3,3,1.012,1,3
38154,1,4.0,434.0,1,92.4,3,10,1.364,1,0
38155,1,3.0,623.0,1,87.8,4,3,1.518,1,4
38156,1,4.0,793.0,1,82.8,2,3,1.54,1,1
38157,0,5.0,702.0,3,74.4,4,9,0.814,1,3
38158,1,3.0,756.0,3,85.6,4,11,1.529,1,1
38159,1,2.0,700.0,2,148.5,3,4,2.31,1,3
38160,0,3.0,317.0,3,96.8,3,3,1.353,0,0
38161,0,2.0,759.0,5,88.0,4,4,1.012,1,1
38162,0,3.0,620.0,3,68.6,3,9,0.869,1,4
38163,1,5.0,798.0,0,107.0,1,11,1.705,1,1
38164,0,2.0,798.0,0,78.1,1,9,3.432,1,1
38165,0,1.0,607.0,0,75.6,1,3,1.661,1,0
38166,1,2.0,620.0,5,92.0,4,10,2.365,0,0
38167,0,2.0,738.0,2,102.0,4,12,1.331,1,3
38168,0,4.0,819.0,4,46.5,4,10,1.793,1,1
38169,0,4.0,538.0,0,71.5,2,9,1.881,1,0
38170,1,5.0,773.0,1,129.5,3,3,1.012,1,1
38171,1,2.0,625.0,0,86.2,2,9,1.98,1,4
38172,0,3.0,743.0,5,122.0,3,10,2.794,1,3
38173,0,4.0,765.0,4,40.5,4,12,0.715,1,1
38174,1,3.0,780.0,4,66.0,1,10,4.917,1,1
38175,1,2.0,569.0,0,70.5,2,4,2.882,0,4
38176,0,2.0,358.0,4,52.5,1,9,2.332,1,0
38177,0,5.0,723.0,0,98.6,4,3,0.55,0,3
38178,1,3.0,668.0,0,83.2,3,10,2.035,1,0
38179,0,4.0,678.0,0,91.5,1,3,2.354,1,2
38180,1,5.0,828.0,0,87.6,3,10,2.629,0,1
38181,1,4.0,779.0,2,145.5,3,9,1.408,1,1
38182,0,2.0,620.0,2,120.0,1,3,2.222,1,0
38183,1,2.0,427.0,3,51.7,2,10,3.927,0,0
38184,0,6.0,811.0,4,60.0,3,10,1.562,1,1
38185,0,3.0,657.0,3,95.0,1,12,3.465,1,2
38186,0,2.0,515.0,0,83.7,3,10,1.32,0,0
38187,1,6.0,814.0,1,159.6,3,10,3.861,1,1
38188,0,6.0,424.0,3,114.9,1,3,1.77573,0,0
38189,0,6.0,794.0,3,69.8,1,3,1.639,1,1
38190,1,3.0,714.0,0,98.5,2,9,1.551,1,3
38191,0,1.0,676.0,2,142.5,4,3,0.792,1,2
38192,0,3.0,683.0,0,83.8,2,3,1.628,1,2
38193,0,1.0,740.0,2,139.5,3,3,1.023,1,3
38194,0,4.0,649.0,2,133.5,4,9,0.715,1,4
38195,0,6.0,816.0,1,120.6,2,9,2.321,1,1
38196,0,5.0,766.0,4,81.0,4,3,0.792,1,1
38197,1,2.0,682.0,2,124.5,3,10,1.166,1,2
38198,1,3.0,554.0,2,118.5,4,10,1.947,1,4
38199,1,1.0,352.0,2,138.0,2,9,6.457,0,0
38200,1,5.0,734.0,3,69.8,1,10,5.126,1,3
38201,1,3.0,730.0,2,145.5,4,7,0.704,1,3
38202,0,4.0,818.0,2,129.0,2,3,1.287,1,1
38203,1,5.0,749.0,1,140.8,4,10,1.661,1,3
38204,0,3.0,639.0,3,125.1,2,9,1.881,1,4
38205,1,4.0,618.0,1,94.8,3,9,1.21,0,4
38206,0,4.0,688.0,2,133.5,4,9,0.33,1,2
38207,0,2.0,623.0,1,143.5,2,3,1.21,1,4
38208,1,5.0,812.0,0,91.8,3,9,1.144,1,1
38209,1,4.0,689.0,4,33.0,2,9,1.551,1,2
38210,0,2.0,513.0,2,115.5,3,2,1.155,1,0
38211,1,1.0,607.0,2,135.0,2,3,1.474,1,0
38212,1,3.0,683.0,0,77.6,4,3,0.814,0,2
38213,1,4.0,830.0,4,30.0,4,4,1.298,1,1
38214,0,4.0,675.0,3,124.5,4,3,1.254,1,2
38215,1,6.0,706.0,2,147.0,4,9,0.385,1,3
38216,1,4.0,726.0,2,148.5,2,10,3.718,1,3
38217,0,3.0,607.0,0,70.1,4,3,0.506,1,4
38218,0,4.0,744.0,0,100.1,4,3,0.594,1,3
38219,0,4.0,806.0,4,60.0,3,9,1.188,1,1
38220,0,2.0,672.0,0,82.1,2,9,2.805,1,2
38221,1,3.0,677.0,3,145.1,2,9,2.233,1,2
38222,0,4.0,389.0,1,128.2,4,9,1.045,1,0
38223,0,1.0,782.0,0,119.3,4,3,0.594,1,1
38224,1,3.0,685.0,3,112.3,2,3,1.727,1,2
38225,0,4.0,355.0,1,147.6,3,3,0.979,1,0
38226,1,5.0,720.0,3,97.0,4,7,1.122,1,3
38227,1,2.0,826.0,0,58.7,4,10,0.66,1,1
38228,1,3.0,637.0,1,122.6,1,9,2.068,1,4
38229,1,6.0,310.0,2,144.0,2,10,4.191,1,0
38230,1,4.0,701.0,1,122.3,4,10,0.484,1,3
38231,0,2.0,686.0,5,84.0,2,10,4.961,1,2
38232,1,3.0,764.0,1,130.5,2,3,1.914,1,1
38233,1,6.0,832.0,3,88.8,4,10,1.342,1,1
38234,1,1.0,571.0,1,96.3,2,12,2.684,1,4
38235,0,6.0,832.0,3,55.2,4,9,0.429,1,1
38236,1,6.0,834.0,2,144.0,4,9,1.188,0,1
38237,0,4.0,844.0,1,120.1,4,9,0.495,1,1
38238,1,2.0,344.0,4,43.5,4,12,1.221,1,0
38239,0,1.0,574.0,2,139.5,2,4,3.003,1,4
38240,1,5.0,730.0,2,150.0,4,9,2.2,1,3
38241,0,5.0,822.0,2,123.0,3,10,2.596,1,1
38242,0,4.0,690.0,1,133.0,3,9,1.452,1,2
38243,0,5.0,793.0,1,113.7,4,9,0.484,1,1
38244,0,5.0,443.0,0,86.6,1,3,1.4839,0,0
38245,1,5.0,826.0,3,80.6,2,9,2.376,1,1
38246,1,3.0,705.0,2,147.0,2,10,1.848,1,3
38247,0,4.0,675.0,1,132.9,3,9,1.078,1,2
38248,1,6.0,407.0,2,145.5,2,9,1.892,0,0
38249,0,4.0,706.0,1,113.4,4,9,0.803,1,3
38250,0,4.0,710.0,4,37.5,2,11,3.762,1,3
38251,0,5.0,731.0,3,104.6,3,9,1.507,1,3
38252,1,2.0,695.0,2,99.0,3,3,0.913,1,2
38253,0,4.0,757.0,0,97.9,4,3,0.341,1,1
38254,1,4.0,838.0,3,98.4,3,12,2.618,1,1
38255,1,4.0,572.0,1,97.4,3,9,1.397,1,4
38256,0,3.0,641.0,2,120.0,2,2,2.827,1,4
38257,0,2.0,427.0,5,116.0,2,10,3.08,1,0
38258,0,5.0,721.0,0,85.6,2,3,2.2,1,3
38259,1,5.0,730.0,4,87.0,4,6,1.958,0,3
38260,1,3.0,544.0,2,148.5,1,9,1.936,0,0
38261,1,4.0,736.0,3,117.4,3,9,1.045,0,3
38262,1,3.0,794.0,2,136.5,3,12,1.397,1,1
38263,0,5.0,785.0,3,139.1,4,9,0.429,0,1
38264,1,4.0,360.0,0,72.4,4,10,1.287,1,0
38265,1,4.0,691.0,2,106.5,1,9,2.772,1,2
38266,1,6.0,346.0,2,99.0,2,3,1.793,0,0
38267,0,5.0,822.0,2,123.0,2,9,1.683,1,1
38268,1,2.0,586.0,3,49.6,3,10,2.552,0,4
38269,0,4.0,610.0,2,150.0,2,9,1.914,1,4
38270,0,4.0,753.0,1,127.9,4,10,0.451,1,1
38271,1,1.0,354.0,2,108.0,1,3,2.145,0,0
38272,0,2.0,602.0,0,55.2,3,10,2.838,1,4
38273,0,5.0,773.0,1,117.2,2,3,1.089,0,1
38274,0,4.0,347.0,5,134.0,2,10,3.674,0,0
38275,1,4.0,673.0,1,102.1,3,12,2.365,1,2
38276,0,6.0,826.0,2,112.5,4,3,0.594,1,1
38277,0,3.0,649.0,5,112.0,3,12,1.683,1,4
38278,1,2.0,780.0,0,43.9,3,10,2.662,1,1
38279,0,1.0,522.0,0,112.6,3,3,2.057,1,0
38280,1,1.0,513.0,4,19.5,1,11,4.774,0,0
38281,0,4.0,642.0,2,138.0,3,10,1.848,1,4
38282,1,3.0,658.0,3,185.7,3,10,2.838,1,2
38283,0,3.0,304.0,0,77.3,3,10,3.047,0,0
38284,1,5.0,785.0,2,136.5,4,10,1.837,1,1
38285,1,1.0,631.0,2,123.0,4,12,1.177,1,4
38286,1,3.0,829.0,4,57.0,1,9,2.805,1,1
38287,1,4.0,685.0,2,118.5,4,9,0.528,1,2
38288,0,5.0,634.0,4,40.5,1,9,2.937,1,4
38289,0,1.0,548.0,2,129.0,4,12,1.232,1,0
38290,0,4.0,635.0,3,99.8,2,7,1.76,1,4
38291,0,3.0,631.0,2,135.0,4,2,0.88,1,4
38292,0,3.0,606.0,2,103.5,3,10,1.958,1,4
38293,0,4.0,750.0,3,81.1,4,10,0.682,1,1
38294,1,4.0,828.0,5,128.0,4,12,1.584,1,1
38295,0,2.0,406.0,0,80.1,4,3,0.561,1,0
38296,0,6.0,789.0,0,76.7,4,3,0.583,1,1
38297,0,2.0,665.0,0,46.3,3,9,1.254,1,2
38298,0,5.0,809.0,1,120.1,4,3,0.561,1,1
38299,1,3.0,633.0,4,39.0,2,10,5.753,1,4
38300,1,4.0,789.0,1,116.4,1,3,1.969,1,1
38301,0,4.0,700.0,4,72.0,3,9,1.815,1,3
38302,0,5.0,635.0,1,130.3,3,9,1.606,1,4
38303,0,4.0,786.0,3,100.6,1,9,2.057,1,1
38304,0,2.0,462.0,4,33.0,1,3,1.5708,1,0
38305,0,3.0,827.0,2,133.5,2,9,2.541,1,1
38306,1,5.0,796.0,4,54.0,2,10,5.5,1,1
38307,0,6.0,740.0,2,136.5,1,9,2.5289,1,3
38308,0,3.0,649.0,2,105.0,4,9,0.902,1,4
38309,0,2.0,529.0,0,82.9,3,3,0.803,1,0
38310,0,1.0,457.0,0,83.9,4,3,0.77,0,0
38311,1,4.0,653.0,0,40.1,4,3,1.265,1,2
38312,0,3.0,667.0,2,129.0,2,3,2.057,1,2
38313,0,2.0,744.0,5,130.0,1,3,1.7589,1,3
38314,0,4.0,691.0,1,117.9,3,3,1.111,1,2
38315,1,4.0,665.0,3,148.0,3,10,3.388,0,2
38316,1,4.0,537.0,1,91.9,3,9,6.897,0,0
38317,1,4.0,388.0,3,83.1,2,12,2.926,0,0
38318,1,4.0,826.0,1,122.2,3,9,2.321,1,1
38319,1,2.0,722.0,2,135.0,2,9,1.496,1,3
38320,1,4.0,804.0,2,142.5,1,9,2.915,1,1
38321,1,4.0,818.0,0,82.9,2,10,4.851,1,1
38322,0,5.0,689.0,2,150.0,1,9,1.815,1,2
38323,1,6.0,328.0,4,27.0,3,3,1.133,1,0
38324,0,2.0,596.0,1,135.0,4,9,0.451,1,4
38325,0,4.0,473.0,2,121.5,4,10,1.518,1,0
38326,0,4.0,834.0,1,116.8,4,9,0.803,1,1
38327,0,4.0,770.0,1,91.0,4,9,0.682,1,1
38328,0,4.0,817.0,2,141.0,1,3,1.639,1,1
38329,0,3.0,668.0,1,120.1,1,3,1.5708,1,0
38330,1,2.0,540.0,0,97.4,2,3,1.254,1,0
38331,0,6.0,759.0,1,120.1,2,9,1.694,0,1
38332,0,4.0,317.0,2,127.5,3,3,1.1,1,0
38333,0,4.0,786.0,0,88.5,4,9,0.946,1,1
38334,1,1.0,578.0,0,90.4,1,3,1.705,1,4
38335,0,3.0,727.0,2,117.0,1,10,3.014,1,3
38336,0,3.0,315.0,1,111.6,4,12,0.759,1,0
38337,0,5.0,741.0,2,126.0,3,9,1.507,1,3
38338,0,2.0,656.0,0,114.7,3,10,3.289,1,2
38339,0,5.0,810.0,0,95.8,2,9,1.584,1,1
38340,1,6.0,376.0,2,147.0,4,9,0.726,0,0
38341,0,4.0,823.0,2,79.5,2,9,1.925,1,1
38342,0,1.0,571.0,2,130.5,2,3,1.155,1,4
38343,1,1.0,683.0,2,135.0,3,9,1.298,0,2
38344,1,5.0,735.0,2,127.5,2,3,2.079,1,3
38345,0,4.0,513.0,1,134.4,2,3,1.111,1,0
38346,0,4.0,693.0,2,136.5,2,9,1.727,1,2
38347,0,2.0,454.0,0,68.1,4,10,1.375,0,0
38348,1,2.0,641.0,0,44.2,1,3,1.5389,1,4
38349,1,3.0,707.0,2,112.5,3,12,2.233,0,3
38350,0,4.0,823.0,0,64.4,2,3,1.804,1,1
38351,0,2.0,537.0,1,125.3,2,10,2.805,1,0
38352,1,5.0,677.0,5,100.0,4,10,1.199,0,2
38353,0,3.0,628.0,3,90.4,3,10,2.838,1,4
38354,0,3.0,711.0,1,122.0,4,12,1.617,1,3
38355,0,5.0,761.0,3,109.3,3,3,0.847,1,1
38356,0,3.0,814.0,5,150.0,1,12,2.31,1,1
38357,1,2.0,829.0,0,100.9,4,12,1.034,1,1
38358,0,6.0,777.0,3,107.9,1,3,1.5389,1,1
38359,0,3.0,663.0,5,104.0,3,10,3.52,1,2
38360,0,4.0,795.0,2,109.5,2,9,1.683,1,1
38361,1,5.0,716.0,5,174.0,1,10,3.278,1,3
38362,0,4.0,407.0,0,67.8,2,3,1.386,1,0
38363,0,3.0,827.0,3,117.4,4,3,0.506,1,1
38364,0,5.0,834.0,2,147.0,1,9,2.4189,1,1
38365,0,4.0,612.0,2,139.5,4,2,0.473,1,4
38366,0,3.0,647.0,1,112.6,1,9,2.948,1,4
38367,0,2.0,656.0,4,36.0,4,10,2.079,1,2
38368,0,5.0,840.0,3,57.7,1,11,5.016,1,1
38369,0,3.0,623.0,1,117.2,2,9,2.024,1,4
38370,1,4.0,793.0,2,144.0,4,3,0.649,1,1
38371,0,4.0,471.0,2,147.0,2,10,2.321,1,0
38372,1,5.0,847.0,2,121.5,4,4,1.375,1,1
38373,1,4.0,697.0,0,70.9,4,9,0.715,1,2
38374,1,4.0,799.0,2,138.0,3,9,1.441,1,1
38375,1,4.0,693.0,0,75.1,3,3,0.979,1,2
38376,1,3.0,814.0,2,85.5,3,7,1.584,1,1
38377,0,2.0,620.0,2,139.5,3,3,0.803,0,0
38378,1,2.0,655.0,3,108.5,3,12,1.639,1,2
38379,0,5.0,804.0,0,109.1,1,3,1.507,1,1
38380,0,5.0,792.0,5,98.0,2,10,3.113,1,1
38381,0,5.0,845.0,2,139.5,4,9,0.385,1,1
38382,1,4.0,638.0,2,139.5,4,10,1.551,1,4
38383,0,2.0,525.0,3,127.3,3,12,3.355,1,0
38384,1,5.0,805.0,3,126.8,2,10,4.499,1,1
38385,0,4.0,613.0,3,132.2,2,3,1.705,1,4
38386,1,2.0,552.0,0,64.0,2,3,1.551,1,4
38387,0,2.0,522.0,3,111.6,3,10,1.232,0,0
38388,0,3.0,641.0,0,85.4,3,9,1.463,1,4
38389,0,4.0,830.0,2,135.0,4,9,0.781,1,1
38390,1,5.0,726.0,0,85.1,2,9,1.804,1,3
38391,1,4.0,838.0,1,138.8,2,4,2.178,1,1
38392,1,3.0,817.0,5,86.0,2,10,3.069,1,1
38393,1,3.0,728.0,0,99.7,1,3,1.716,1,3
38394,1,4.0,606.0,0,70.4,1,3,2.519,1,4
38395,0,3.0,488.0,0,94.8,3,9,1.826,0,0
38396,0,4.0,632.0,0,91.8,4,10,0.902,1,4
38397,1,4.0,641.0,0,81.6,4,12,2.266,1,4
38398,0,3.0,606.0,2,81.0,3,10,1.419,1,4
38399,0,4.0,654.0,1,91.5,1,3,2.013,1,2
38400,0,4.0,811.0,3,62.6,2,3,1.243,1,1
38401,1,6.0,359.0,4,82.5,1,9,2.706,0,0
38402,0,2.0,620.0,5,164.0,1,3,1.4839,1,0
38403,0,2.0,808.0,2,135.0,4,9,0.396,1,1
38404,1,3.0,632.0,2,121.5,1,12,4.301,1,4
38405,0,6.0,602.0,2,94.5,3,10,2.64,1,4
38406,1,3.0,668.0,0,71.6,4,12,0.506,1,0
38407,1,3.0,680.0,0,53.2,4,10,1.496,1,2
38408,0,6.0,830.0,2,142.5,1,3,1.54,1,1
38409,0,5.0,717.0,3,75.6,3,3,0.88,1,3
38410,0,3.0,342.0,3,67.0,4,11,1.595,1,0
38411,0,2.0,829.0,2,133.5,1,3,1.386,1,1
38412,1,5.0,715.0,0,72.0,1,9,2.706,1,3
38413,0,5.0,844.0,1,134.7,4,3,0.374,1,1
38414,1,5.0,551.0,2,124.5,3,9,1.562,0,4
38415,0,3.0,773.0,2,88.5,2,3,1.463,1,1
38416,1,3.0,800.0,3,103.0,3,10,1.947,1,1
38417,0,4.0,629.0,2,121.5,2,3,2.035,1,4
38418,0,3.0,727.0,0,75.5,4,11,0.88,1,3
38419,1,3.0,722.0,0,84.0,3,9,1.958,1,3
38420,0,6.0,350.0,1,147.4,2,3,1.32,0,0
38421,1,2.0,729.0,0,71.2,4,10,0.572,1,3
38422,1,4.0,801.0,2,136.5,3,9,1.012,1,1
38423,1,4.0,806.0,2,109.5,1,7,2.376,1,1
38424,1,2.0,620.0,2,133.5,4,3,0.407,1,0
38425,1,2.0,672.0,2,133.5,4,10,1.639,1,2
38426,0,5.0,705.0,1,120.1,4,9,0.451,1,3
38427,0,6.0,804.0,0,78.0,2,3,1.617,1,1
38428,0,4.0,434.0,2,148.5,3,9,1.067,1,0
38429,1,3.0,668.0,0,81.4,3,9,1.089,1,0
38430,0,2.0,630.0,0,68.9,2,9,1.98,1,4
38431,1,1.0,636.0,5,86.0,4,11,1.694,1,4
38432,1,3.0,564.0,0,68.1,2,9,1.804,1,4
38433,0,4.0,581.0,5,108.0,4,10,1.804,1,4
38434,0,5.0,824.0,2,148.5,3,3,0.968,1,1
38435,0,3.0,759.0,2,144.0,1,3,1.903,1,1
38436,0,5.0,726.0,3,182.6,1,10,4.928,1,3
38437,1,3.0,612.0,0,45.4,4,11,1.694,1,4
38438,0,4.0,615.0,1,118.8,1,10,4.763,1,4
38439,1,4.0,766.0,5,88.0,3,3,0.935,1,1
38440,0,3.0,491.0,2,96.0,3,10,4.543,1,0
38441,0,5.0,753.0,2,147.0,2,10,4.444,1,1
38442,0,5.0,840.0,2,141.0,3,3,0.924,1,1
38443,0,5.0,805.0,1,153.4,2,9,1.628,1,1
38444,0,1.0,607.0,5,126.0,2,9,1.43,1,0
38445,1,2.0,391.0,0,86.2,2,10,2.618,1,0
38446,1,3.0,425.0,2,124.5,4,3,1.089,1,0
38447,0,3.0,776.0,2,105.0,3,3,1.276,1,1
38448,0,4.0,455.0,4,37.5,2,10,4.95,1,0
38449,0,3.0,684.0,3,172.5,3,7,1.969,1,2
38450,0,5.0,728.0,0,87.1,2,9,1.793,1,3
38451,0,3.0,647.0,3,104.5,3,9,1.067,1,4
38452,0,4.0,712.0,0,79.0,1,9,2.772,1,3
38453,1,2.0,620.0,1,156.2,4,11,1.067,1,0
38454,1,3.0,643.0,4,34.5,1,3,1.4839,1,4
38455,1,4.0,688.0,0,78.8,4,12,0.979,1,0
38456,1,3.0,759.0,5,142.0,3,6,2.86,1,1
38457,1,5.0,661.0,2,141.0,3,9,1.232,1,2
38458,0,4.0,815.0,0,80.1,1,10,4.884,1,1
38459,1,3.0,615.0,4,51.0,2,10,4.136,1,4
38460,0,4.0,757.0,1,158.8,4,9,0.693,1,1
38461,1,1.0,452.0,0,87.5,2,9,2.189,1,0
38462,1,5.0,727.0,2,108.0,2,9,1.694,0,3
38463,1,4.0,590.0,5,90.0,2,12,3.927,1,4
38464,1,5.0,669.0,2,111.0,3,4,3.069,1,2
38465,1,6.0,787.0,3,87.0,2,3,1.947,1,1
38466,1,5.0,773.0,1,123.1,4,11,0.726,1,1
38467,0,2.0,316.0,2,123.0,3,9,1.54,1,0
38468,1,5.0,830.0,1,145.7,2,7,2.024,1,1
38469,1,4.0,641.0,4,52.5,4,11,1.595,1,4
38470,1,4.0,610.0,2,133.5,4,9,0.44,1,4
38471,1,5.0,748.0,3,61.6,4,2,1.144,1,3
